"","gen","A1A1","A1A2","A2A2"
"146",146,146557.51887293,3422.5000529119,19.9810741582251
"147",147,146554.13597141,3425.84343489802,20.0205936916093
"148",148,146550.74980437,3429.19000469978,20.0601909304975
"149",149,146547.360368772,3432.53976520184,20.0998660263188
"150",150,146543.967661578,3435.89271929116,20.1396191307935
"151",151,146540.571679747,3439.24886985699,20.1794503959332
"152",152,146537.172420235,3442.6082197909,20.2193599740418
"153",153,146533.769879995,3445.97077198676,20.2593480177161
"154",154,146530.364055979,3449.33652934074,20.2994146798459
"155",155,146526.954945135,3452.70549475134,20.3395601136149
"156",156,146523.542544408,3456.07767111933,20.3797844725013
"157",157,146520.126850742,3459.45306134784,20.420087910278
"158",158,146516.707861077,3462.83166834226,20.4604705810135
"159",159,146513.285572351,3466.21349501034,20.5009326390725
"160",160,146509.859981499,3469.59854426211,20.5414742391159
"161",161,146506.431085454,3472.98681900993,20.5820955361021
"162",162,146502.998881146,3476.37832216848,20.6227966852871
"163",163,146499.563365503,3479.77305665474,20.6635778422251
"164",164,146496.124535449,3483.17102538802,20.7044391627692
"165",165,146492.682387907,3486.57223128996,20.7453808030717
"166",166,146489.236919796,3489.97667728451,20.7864029195853
"167",167,146485.788128033,3493.38436629794,20.8275056690627
"168",168,146482.336009533,3496.79530125885,20.8686892085579
"169",169,146478.880561206,3500.20948509815,20.9099536954267
"170",170,146475.421779964,3503.6269207491,20.9512992873269
"171",171,146471.95966271,3507.04761114727,20.9927261422191
"172",172,146468.494206351,3510.47155923057,21.0342344183674
"173",173,146465.025407786,3513.89876793922,21.0758242743396
"174",174,146461.553263915,3517.32924021579,21.1174958690081
"175",175,146458.077771633,3520.76297900517,21.1592493615505
"176",176,146454.598927834,3524.19998725459,21.2010849114497
"177",177,146451.116729408,3527.64026791362,21.2430026784952
"178",178,146447.631173243,3531.08382393415,21.2850028227829
"179",179,146444.142256225,3534.53065827041,21.3270855047165
"180",180,146440.649975236,3537.98077387898,21.3692508850071
"181",181,146437.154327157,3541.43417371877,21.4114991246748
"182",182,146433.655308864,3544.89086075102,21.4538303850486
"183",183,146430.152917233,3548.35083793934,21.496244827767
"184",184,146426.647149136,3551.81410824965,21.5387426147791
"185",185,146423.138001441,3555.28067465023,21.5813239083446
"186",186,146419.625471017,3558.7505401117,21.6239888710346
"187",187,146416.109554727,3562.22370760704,21.6667376657325
"188",188,146412.590249433,3565.70018011156,21.7095704556338
"189",189,146409.067551993,3569.17996060293,21.7524874042477
"190",190,146405.541459263,3572.66305206115,21.7954886753969
"191",191,146402.011968098,3576.1494574686,21.8385744332184
"192",192,146398.479075348,3579.63917980999,21.8817448421642
"193",193,146394.942777861,3583.13222207238,21.9250000670019
"194",194,146391.403072482,3586.62858724521,21.9683402728153
"195",195,146387.859956055,3590.12827832025,22.0117656250046
"196",196,146384.313425419,3593.63129829164,22.0552762892877
"197",197,146380.763477412,3597.13765015586,22.0988724317002
"198",198,146377.21010887,3600.64733691178,22.1425542185961
"199",199,146373.653316623,3604.16036156061,22.1863218166488
"200",200,146370.093097501,3607.67672710591,22.2301753928511
"201",201,146366.529448332,3611.19643655362,22.2741151145164
"202",202,146362.962365939,3614.71949291205,22.3181411492787
"203",203,146359.391847143,3618.24589919185,22.3622536650937
"204",204,146355.817888764,3621.77565840606,22.4064528302392
"205",205,146352.240487617,3625.30877357007,22.4507388133156
"206",206,146348.659640515,3628.84524770164,22.4951117832466
"207",207,146345.07534427,3632.38508382092,22.53957190928
"208",208,146341.487595689,3635.9282849504,22.5841193609881
"209",209,146337.896391577,3639.47485411496,22.628754308268
"210",210,146334.301728737,3643.02479434185,22.6734769213431
"211",211,146330.703603969,3646.57810866069,22.7182873707626
"212",212,146327.102014069,3650.13480010348,22.763185827403
"213",213,146323.496955833,3653.69487170459,22.8081724624684
"214",214,146319.888426052,3657.25832650078,22.8532474474908
"215",215,146316.276421515,3660.82516753116,22.8984109543314
"216",216,146312.660939008,3664.39539783726,22.9436631551805
"217",217,146309.041975314,3667.96902046297,22.9890042225587
"218",218,146305.419527216,3671.54603845455,23.0344343293169
"219",219,146301.793591491,3675.12645486065,23.0799536486376
"220",220,146298.164164914,3678.71027273233,23.1255623540352
"221",221,146294.531244258,3682.29749512299,23.1712606193564
"222",222,146290.894826293,3685.88812508846,23.2170486187811
"223",223,146287.254907786,3689.48216568694,23.2629265268232
"224",224,146283.611485503,3693.079619979,23.3088945183307
"225",225,146279.964556204,3696.68049102762,23.3549527684868
"226",226,146276.314116649,3700.28478189819,23.4011014528101
"227",227,146272.660163594,3703.89249565844,23.4473407471559
"228",228,146269.002693794,3707.50363537855,23.4936708277159
"229",229,146265.341703998,3711.11820413105,23.5400918710198
"230",230,146261.677190955,3714.73620499089,23.5866040539351
"231",231,146258.009151411,3718.35764103541,23.6332075536682
"232",232,146254.337582108,3721.98251534435,23.6799025477651
"233",233,146250.662479786,3725.61083099984,23.7266892141117
"234",234,146246.983841183,3729.24259108642,23.7735677309346
"235",235,146243.301663032,3732.87779869104,23.8205382768017
"236",236,146239.615942066,3736.51645690303,23.8676010306231
"237",237,146235.926675014,3740.15856881413,23.9147561716512
"238",238,146232.233858602,3743.80413751849,23.962003879482
"239",239,146228.537489553,3747.45316611267,24.0093443340551
"240",240,146224.837564589,3751.10565769563,24.0567777156548
"241",241,146221.134080426,3754.76161536874,24.1043042049106
"242",242,146217.427033781,3758.42104223577,24.1519239827976
"243",243,146213.716421366,3762.08394140291,24.1996372306378
"244",244,146210.002239891,3765.75031597877,24.2474441300999
"245",245,146206.284486062,3769.42016907434,24.2953448632007
"246",246,146202.563156585,3773.09350380307,24.3433396123051
"247",247,146198.838248159,3776.77032328078,24.3914285601275
"248",248,146195.109757485,3780.45063062574,24.4396118897316
"249",249,146191.377681257,3784.13442895861,24.4878897845318
"250",250,146187.642016169,3787.82172140249,24.5362624282934
"251",251,146183.902758912,3791.51251108288,24.5847300051333
"252",252,146180.159906173,3795.20680112772,24.6332926995209
"253",253,146176.413454636,3798.90459466735,24.6819506962786
"254",254,146172.663400985,3802.60589483454,24.7307041805824
"255",255,146168.909741898,3806.3107047645,24.7795533379627
"256",256,146165.152474051,3810.01902759484,24.8284983543048
"257",257,146161.391594119,3813.7308664656,24.8775394158497
"258",258,146157.627098772,3817.44622451927,24.9266767091947
"259",259,146153.858984678,3821.16510490074,24.9759104212941
"260",260,146150.087248503,3824.88751075734,25.02524073946
"261",261,146146.31188691,3828.61344523883,25.0746678513625
"262",262,146142.532896558,3832.34291149741,25.1241919450309
"263",263,146138.750274103,3836.07591268768,25.1738132088541
"264",264,146134.964016202,3839.81245196672,25.2235318315814
"265",265,146131.174119504,3843.55253249401,25.273348002323
"266",266,146127.380580658,3847.29615743147,25.3232619105508
"267",267,146123.58339631,3851.04332994347,25.3732737460991
"268",268,146119.782563104,3854.79405319681,25.4233836991651
"269",269,146115.978077679,3858.54833036072,25.4735919603099
"270",270,146112.169936673,3862.30616460689,25.5238987204588
"271",271,146108.35813672,3866.06755910943,25.5743041709022
"272",272,146104.542674452,3869.83251704491,25.6248085032964
"273",273,146100.723546498,3873.60104159232,25.675411909664
"274",274,146096.900749484,3877.37313593312,25.7261145823945
"275",275,146093.074280035,3881.1488032512,25.7769167142456
"276",276,146089.244134769,3884.92804673289,25.8278184983432
"277",277,146085.410310305,3888.71086956699,25.8788201281825
"278",278,146081.572803258,3892.49727494473,25.9299217976285
"279",279,146077.731610239,3896.2872660598,25.9811237009167
"280",280,146073.886727859,3900.08084610832,26.0324260326539
"281",281,146070.038152723,3903.87801828889,26.0838289878188
"282",282,146066.185881436,3907.67878580254,26.1353327617627
"283",283,146062.329910597,3911.48315185277,26.1869375502103
"284",284,146058.470236805,3915.29111964552,26.2386435492602
"285",285,146054.606856655,3919.1026923892,26.2904509553859
"286",286,146050.73976674,3922.91787329466,26.342359965436
"287",287,146046.868963648,3926.73666557523,26.3943707766354
"288",288,146042.994443967,3930.55907244668,26.4464835865859
"289",289,146039.11620428,3934.38509712724,26.4986985932666
"290",290,146035.234241167,3938.21474283763,26.5510159950349
"291",291,146031.348551208,3942.04801280099,26.6034359906272
"292",292,146027.459130978,3945.88491024294,26.6559587791594
"293",293,146023.565977048,3949.72543839158,26.7085845601278
"294",294,146019.669085989,3953.56960047746,26.7613135334097
"295",295,146015.768454367,3957.4173997336,26.8141458992641
"296",296,146011.864078746,3961.26883939548,26.8670818583326
"297",297,146007.955955687,3965.12392270106,26.9201216116398
"298",298,146004.044081749,3968.98265289075,26.9732653605944
"299",299,146000.128453486,3972.84503320747,27.0265133069896
"300",300,145996.20906745,3976.71106689656,27.0798656530037
"301",301,145992.285920193,3980.58075720588,27.1333226012014
"302",302,145988.35900826,3984.45410738573,27.186884354534
"303",303,145984.428328195,3988.3311206889,27.2405511163401
"304",304,145980.493876539,3992.21180037064,27.2943230903468
"305",305,145976.555649831,3996.09614968871,27.3482004806699
"306",306,145972.613644605,3999.98417190331,27.4021834918148
"307",307,145968.667857394,4003.87587027715,27.4562723286775
"308",308,145964.718284728,4007.77124807539,27.510467196545
"309",309,145960.764923133,4011.67030856569,27.5647683010958
"310",310,145956.807769133,4015.57305501819,27.6191758484015
"311",311,145952.84681925,4019.47949070551,27.6736900449266
"312",312,145948.88207,4023.38961890276,27.7283110975297
"313",313,145944.913517899,4027.30344288752,27.7830392134641
"314",314,145940.94115946,4031.22096593986,27.8378746003786
"315",315,145936.964991191,4035.14219134236,27.8928174663184
"316",316,145932.9850096,4039.06712238005,27.9478680197253
"317",317,145929.00121119,4042.99576234048,28.0030264694391
"318",318,145925.013592462,4046.92811451368,28.0582930246978
"319",319,145921.022149913,4050.86418219216,28.1136678951387
"320",320,145917.026880038,4054.80396867093,28.169151290799
"321",321,145913.02777933,4058.74747724751,28.2247434221164
"322",322,145909.024844278,4062.69471122188,28.2804444999303
"323",323,145905.018071368,4066.64567389654,28.3362547354818
"324",324,145901.007457083,4070.60036857648,28.3921743404154
"325",325,145896.992997904,4074.55879856919,28.4482035267788
"326",326,145892.974690308,4078.52096718464,28.5043425070244
"327",327,145888.952530771,4082.48687773533,28.5605914940095
"328",328,145884.926515763,4086.45653353623,28.6169507009975
"329",329,145880.896641754,4090.42993790482,28.6734203416583
"330",330,145876.862905209,4094.4070941611,28.7300006300693
"331",331,145872.825302592,4098.38800562754,28.7866917807159
"332",332,145868.783830362,4102.37267562915,28.8434940084926
"333",333,145864.738484978,4106.36110749341,28.9004075287035
"334",334,145860.689262893,4110.35330455033,28.9574325570631
"335",335,145856.636160558,4114.34927013242,29.0145693096972
"336",336,145852.579174422,4118.3490075747,29.0718180031434
"337",337,145848.518300931,4122.35252021468,29.1291788543523
"338",338,145844.453536527,4126.35981139242,29.1866520806876
"339",339,145840.38487765,4130.37088445045,29.2442378999276
"340",340,145836.312320736,4134.38574273382,29.3019365302655
"341",341,145832.23586222,4138.40438959012,29.3597481903102
"342",342,145828.155498531,4142.42682836942,29.4176730990874
"343",343,145824.0712261,4146.45306242433,29.47571147604
"344",344,145819.983041349,4150.48309510995,29.5338635410291
"345",345,145815.890940702,4154.51692978392,29.5921295143344
"346",346,145811.794920577,4158.55456980639,29.6505096166558
"347",347,145807.694977391,4162.59601854002,29.7090040691131
"348",348,145803.591107557,4166.64127935,29.7676130932477
"349",349,145799.483307485,4170.69035560403,29.8263369110229
"350",350,145795.371573583,4174.74325067234,29.8851757448248
"351",351,145791.255902255,4178.79996792768,29.944129817463
"352",352,145787.136289902,4182.86051074533,30.0031993521716
"353",353,145783.012732924,4186.92488250307,30.0623845726098
"354",354,145778.885227716,4190.99308658124,30.1216857028626
"355",355,145774.75377067,4195.06512636268,30.1811029674419
"356",356,145770.618358176,4199.14100523276,30.2406365912871
"357",357,145766.478986621,4203.22072657939,30.3002867997658
"358",358,145762.335652388,4207.304293793,30.3600538186749
"359",359,145758.188351859,4211.39171026655,30.4199378742409
"360",360,145754.037081411,4215.48297939554,30.4799391931213
"361",361,145749.88183742,4219.57810457798,30.540058002405
"362",362,145745.722616256,4223.67708921443,30.6002945296131
"363",363,145741.559414289,4227.77993670799,30.6606490026998
"364",364,145737.392227886,4231.88665046427,30.7211216500534
"365",365,145733.221053408,4235.99723389144,30.7817127004967
"366",366,145729.045887217,4240.11169040019,30.842422383288
"367",367,145724.866725668,4244.23002340376,30.9032509281221
"368",368,145720.683565117,4248.35223631791,30.9641985651307
"369",369,145716.496401914,4252.47833256097,31.0252655248835
"370",370,145712.305232408,4256.60831555376,31.0864520383891
"371",371,145708.110052943,4260.7421887197,31.1477583370954
"372",372,145703.910859862,4264.87995548471,31.2091846528909
"373",373,145699.707649505,4269.02161927726,31.2707312181051
"374",374,145695.500418206,4273.16718352838,31.3323982655096
"375",375,145691.2891623,4277.31665167162,31.3941860283188
"376",376,145687.073878117,4281.47002714311,31.4560947401907
"377",377,145682.854561983,4285.62731338149,31.5181246352278
"378",378,145678.631210224,4289.78851382796,31.5802759479779
"379",379,145674.40381916,4293.95363192628,31.6425489134348
"380",380,145670.17238511,4298.12267112275,31.7049437670393
"381",381,145665.936904389,4302.29563486621,31.76746074468
"382",382,145661.697373309,4306.47252660807,31.830100082694
"383",383,145657.45378818,4310.65334980227,31.8928620178679
"384",384,145653.206145307,4314.83810790533,31.9557467874385
"385",385,145648.954440995,4319.0268043763,32.0187546290936
"386",386,145644.698671542,4323.21944267679,32.081885780973
"387",387,145640.438833247,4327.41602627097,32.1451404816693
"388",388,145636.174922404,4331.61655862556,32.2085189702286
"389",389,145631.906935304,4335.82104320985,32.2720214861514
"390",390,145627.634868235,4340.02948349567,32.3356482693936
"391",391,145623.358717482,4344.24188295742,32.399399560367
"392",392,145619.078479328,4348.45824507205,32.4632755999405
"393",393,145614.794150051,4352.67857331909,32.5272766294407
"394",394,145610.505725929,4356.90287118061,32.5914028906529
"395",395,145606.213203233,4361.13114214126,32.655654625822
"396",396,145601.916578234,4365.36338968823,32.720032077653
"397",397,145597.615847199,4369.59961731129,32.7845354893122
"398",398,145593.311006393,4373.83982850278,32.8491651044279
"399",399,145589.002052075,4378.0840267576,32.9139211670913
"400",400,145584.688980505,4382.3322155732,32.9788039218575
"401",401,145580.371787937,4386.58439844963,33.043813613746
"402",402,145576.050470622,4390.84057888947,33.1089504882417
"403",403,145571.725024811,4395.10076039791,33.1742147912961
"404",404,145567.395446748,4399.36494648267,33.2396067693277
"405",405,145563.061732677,4403.63314065408,33.305126669223
"406",406,145558.723878837,4407.905346425,33.3707747383375
"407",407,145554.381881465,4412.1815673109,33.4365512244964
"408",408,145550.035736794,4416.46180682979,33.5024563759957
"409",409,145545.685441056,4420.74606850229,33.5684904416028
"410",410,145541.330990478,4425.03435585157,33.6346536705573
"411",411,145536.972381284,4429.32667240337,33.7009463125723
"412",412,145532.609609696,4433.62302168603,33.767368617835
"413",413,145528.242671933,4437.92340723045,33.8339208370075
"414",414,145523.871564209,4442.22783257012,33.9006032212278
"415",415,145519.496282737,4446.5363012411,33.9674160221107
"416",416,145515.116823726,4450.84881678202,34.0343594917485
"417",417,145510.733183383,4455.16538273413,34.1014338827123
"418",418,145506.345357911,4459.48600264121,34.1686394480522
"419",419,145501.953343509,4463.81068004966,34.2359764412989
"420",420,145497.557136375,4468.13941850844,34.303445116464
"421",421,145493.156732703,4472.47222156911,34.3710457280415
"422",422,145488.752128683,4476.80909278581,34.438778531008
"423",423,145484.343320504,4481.15003571527,34.5066437808241
"424",424,145479.93030435,4485.49505391679,34.5746417334351
"425",425,145475.513076402,4489.84415095227,34.6427726452718
"426",426,145471.091632841,4494.1973303862,34.7110367732518
"427",427,145466.66596984,4498.55459578565,34.7794343747798
"428",428,145462.236083572,4502.91595072028,34.8479657077489
"429",429,145457.801970207,4507.28139876236,34.9166310305414
"430",430,145453.363625911,4511.65094348671,34.9854306020299
"431",431,145448.921046848,4516.02458847079,35.0543646815777
"432",432,145444.474229176,4520.40233729462,35.1234335290401
"433",433,145440.023169054,4524.78419354082,35.1926374047654
"434",434,145435.567862636,4529.17016079461,35.2619765695955
"435",435,145431.108306071,4533.56024264381,35.3314512848668
"436",436,145426.644495509,4537.95444267881,35.4010618124115
"437",437,145422.176427093,4542.35276449264,35.4708084145581
"438",438,145417.704096965,4546.75521168087,35.5406913541324
"439",439,145413.227501264,4551.16178784173,35.6107108944588
"440",440,145408.746636125,4555.57249657599,35.6808672993606
"441",441,145404.26149768,4559.98734148707,35.7511608331613
"442",442,145399.772082058,4564.40632618096,35.8215917606854
"443",443,145395.278385386,4568.82945426627,35.8921603472596
"444",444,145390.780403787,4573.25672935418,35.9628668587133
"445",445,145386.27813338,4577.6881550585,36.0337115613796
"446",446,145381.771570282,4582.12373499565,36.1046947220967
"447",447,145377.260710607,4586.56347278464,36.175816608208
"448",448,145372.745550465,4591.00737204707,36.2470774875639
"449",449,145368.226085964,4595.45543640717,36.3184776285222
"450",450,145363.702313208,4599.90766949177,36.3900172999491
"451",451,145359.174228298,4604.3640749303,36.4616967712203
"452",452,145354.641827333,4608.82465635481,36.5335163122217
"453",453,145350.105106407,4613.28941739995,36.6054761933507
"454",454,145345.564061612,4617.75836170297,36.6775766855166
"455",455,145341.018689036,4622.23149290375,36.7498180601421
"456",456,145336.468984766,4626.70881464476,36.8222005891641
"457",457,145331.914944884,4631.1903305711,36.8947245450341
"458",458,145327.356565469,4635.67604433048,36.9673902007201
"459",459,145322.793842597,4640.16595957321,37.0401978297067
"460",460,145318.226772342,4644.66007995221,37.1131477059965
"461",461,145313.655350773,4649.15840912304,37.186240104111
"462",462,145309.079573957,4653.66095074386,37.2594752990914
"463",463,145304.499437958,4658.16770847544,37.3328535664997
"464",464,145299.914938836,4662.67868598117,37.4063751824195
"465",465,145295.32607265,4667.19388692705,37.4800404234573
"466",466,145290.732835452,4671.71331498173,37.553849566743
"467",467,145286.135223294,4676.23697381643,37.6278028899311
"468",468,145281.533232224,4680.76486710503,37.7019006712017
"469",469,145276.926858287,4685.29699852401,37.7761431892616
"470",470,145272.316097524,4689.83337175247,37.8505307233447
"471",471,145267.700945975,4694.37399047213,37.9250635532136
"472",472,145263.081399673,4698.91885836735,37.9997419591602
"473",473,145258.457454653,4703.46797912509,38.074566222007
"474",474,145253.829106942,4708.02135643495,38.1495366231076
"475",475,145249.196352567,4712.57899398914,38.2246534443482
"476",476,145244.559187549,4717.14089548251,38.2999169681479
"477",477,145239.91760791,4721.70706461251,38.3753274774605
"478",478,145235.271609665,4726.27750507925,38.450885255775
"479",479,145230.621188827,4730.85222058544,38.5265905871164
"480",480,145225.966341408,4735.43121483643,38.6024437560473
"481",481,145221.307063412,4740.01449154018,38.6784450476681
"482",482,145216.643350845,4744.60205440731,38.7545947476189
"483",483,145211.975199707,4749.19390715104,38.8308931420796
"484",484,145207.302605995,4753.79005348723,38.9073405177715
"485",485,145202.625565704,4758.39049713438,38.9839371619579
"486",486,145197.944074824,4762.99524181361,39.0606833624455
"487",487,145193.258129344,4767.60429124867,39.137579407585
"488",488,145188.567725248,4772.21764916594,39.2146255862723
"489",489,145183.872858518,4776.83531929446,39.2918221879496
"490",490,145179.173525132,4781.45730536587,39.369169502606
"491",491,145174.469721065,4786.08361111445,39.4466678207791
"492",492,145169.761442289,4790.71424027714,39.5243174335554
"493",493,145165.048684774,4795.34919659349,39.6021186325716
"494",494,145160.331444484,4799.98848380568,39.6800717100158
"495",495,145155.609717383,4804.63210565856,39.7581769586281
"496",496,145150.883499429,4809.28006589959,39.8364346717018
"497",497,145146.152786578,4813.93236827888,39.9148451430846
"498",498,145141.417574784,4818.58901654916,39.9934086671793
"499",499,145136.677859995,4823.25001446582,40.072125538945
"500",500,145131.933638159,4827.91536578689,40.1509960538979
"501",501,145127.184905219,4832.58507427303,40.2300205081127
"502",502,145122.431657114,4837.25914368755,40.3091991982235
"503",503,145117.673889782,4841.93757779638,40.3885324214244
"504",504,145112.911599156,4846.62038036812,40.4680204754711
"505",505,145108.144781167,4851.30755517399,40.5476636586817
"506",506,145103.373431742,4855.99910598787,40.6274622699375
"507",507,145098.597546805,4860.69503658629,40.7074166086845
"508",508,145093.817122277,4865.39535074839,40.7875269749341
"509",509,145089.032154075,4870.10005225599,40.8677936692641
"510",510,145084.242638114,4874.80914489354,40.9482169928201
"511",511,145079.448570305,4879.52263244814,41.0287972473159
"512",512,145074.649946555,4884.24051870954,41.1095347350353
"513",513,145069.846762771,4888.96280747012,41.1904297588326
"514",514,145065.039014853,4893.68950252493,41.2714826221338
"515",515,145060.226698699,4898.42060767165,41.3526936289378
"516",516,145055.409810206,4903.15612671063,41.4340630838172
"517",517,145050.588345263,4907.89606344485,41.5155912919193
"518",518,145045.762299761,4912.64042167995,41.5972785589675
"519",519,145040.931669585,4917.38920522422,41.6791251912623
"520",520,145036.096450616,4922.1424178886,41.7611314956818
"521",521,145031.256638734,4926.90006348667,41.8432977796835
"522",522,145026.412229814,4931.66214583468,41.9256243513049
"523",523,145021.563219729,4936.42866875152,42.0081115191647
"524",524,145016.709604349,4941.19963605875,42.0907595924638
"525",525,145011.851379538,4945.97505158057,42.1735688809865
"526",526,145006.988541161,4950.75491914382,42.2565396951015
"527",527,145002.121085076,4955.53924257804,42.3396723457627
"528",528,144997.24900714,4960.32802571538,42.4229671445107
"529",529,144992.372303206,4965.12127239066,42.5064244034739
"530",530,144987.490969123,4969.91898644136,42.5900444353688
"531",531,144982.605000739,4974.72117170763,42.6738275535021
"532",532,144977.714393896,4979.52783203225,42.7577740717711
"533",533,144972.819144435,4984.33897126068,42.841884304665
"534",534,144967.919248192,4989.15459324102,42.926158567266
"535",535,144963.014701001,4993.97470182404,43.0105971752503
"536",536,144958.105498692,4998.79930086317,43.0952004448893
"537",537,144953.191637092,5003.62839421451,43.1799686930505
"538",538,144948.273112026,5008.46198573678,43.2649022371989
"539",539,144943.349919313,5013.30007929142,43.3500013953976
"540",540,144938.422054771,5018.14267874247,43.4352664863094
"541",541,144933.489514214,5022.98978795669,43.5206978291976
"542",542,144928.552293453,5027.84141080345,43.6062957439272
"543",543,144923.610388294,5032.69755115482,43.6920605509659
"544",544,144918.663794543,5037.55821288552,43.7779925713852
"545",545,144913.712508,5042.42339987292,43.8640921268619
"546",546,144908.756524463,5047.29311599708,43.9503595396785
"547",547,144903.795839727,5052.16736514071,44.0367951327248
"548",548,144898.830449581,5057.04615118919,44.1233992294989
"549",549,144893.860349815,5061.92947803055,44.2101721541082
"550",550,144888.885536213,5066.81734955551,44.2971142312709
"551",551,144883.906004556,5071.70976965743,44.3842257863163
"552",552,144878.921750622,5076.60674223236,44.4715071451868
"553",553,144873.932770187,5081.50827117901,44.5589586344386
"554",554,144868.93905902,5086.41436039876,44.6465805812427
"555",555,144863.940612891,5091.32501379564,44.7343733133863
"556",556,144858.937427564,5096.24023527636,44.8223371592737
"557",557,144853.929498802,5101.16002875032,44.9104724479277
"558",558,144848.916822361,5106.08439812956,44.9987795089903
"559",559,144843.899393998,5111.01334732879,45.0872586727243
"560",560,144838.877209465,5115.94688026542,45.1759102700141
"561",561,144833.850264508,5120.88500085949,45.2647346323669
"562",562,144828.818554874,5125.82771303374,45.3537320919139
"563",563,144823.782076305,5130.77502071357,45.4429029814114
"564",564,144818.740824539,5135.72692782707,45.532247634242
"565",565,144813.694795311,5140.68343830496,45.6217663844156
"566",566,144808.643984353,5145.64455608067,45.7114595665706
"567",567,144803.588387394,5150.6102850903,45.8013275159752
"568",568,144798.528000159,5155.5806292726,45.8913705685283
"569",569,144793.46281837,5160.55559256902,45.9815890607607
"570",570,144788.392837747,5165.53517892366,46.0719833298365
"571",571,144783.318054003,5170.51939228332,46.1625537135538
"572",572,144778.238462852,5175.50823659745,46.2533005503463
"573",573,144773.154060003,5180.50171581819,46.3442241792842
"574",574,144768.06484116,5185.49983390036,46.4353249400755
"575",575,144762.970802025,5190.50259480144,46.5266031730669
"576",576,144757.871938299,5195.51000248159,46.6180592192453
"577",577,144752.768245676,5200.52206090365,46.7096934202387
"578",578,144747.659719849,5205.53877403315,46.8015061183175
"579",579,144742.546356505,5210.56014583827,46.8934976563957
"580",580,144737.428151332,5215.58618028988,46.9856683780318
"581",581,144732.305100011,5220.61688136154,47.0780186274306
"582",582,144727.177198221,5225.65225302948,47.1705487494434
"583",583,144722.044441638,5230.69229927259,47.26325908957
"584",584,144716.906825934,5235.73702407247,47.3561499939598
"585",585,144711.764346777,5240.78643141338,47.4492218094124
"586",586,144706.616999834,5245.84052528226,47.5424748833792
"587",587,144701.464780767,5250.89930966873,47.6359095639649
"588",588,144696.307685235,5255.9627885651,47.7295261999279
"589",589,144691.145708893,5261.03096596635,47.8233251406822
"590",590,144685.978847394,5266.10384587015,47.9173067362981
"591",591,144680.807096386,5271.18143227684,48.0114713375037
"592",592,144675.630451515,5276.26372918945,48.105819295686
"593",593,144670.448908423,5281.35074061368,48.2003509628921
"594",594,144665.26246275,5286.44247055793,48.2950666918302
"595",595,144660.071110131,5291.53892303326,48.3899668358712
"596",596,144654.874846197,5296.64010205344,48.4850517490496
"597",597,144649.673666579,5301.7460116349,48.5803217860646
"598",598,144644.467566901,5306.85665579676,48.6757773022817
"599",599,144639.256542785,5311.97203856081,48.7714186537337
"600",600,144634.040589851,5317.09216395156,48.8672461971218
"601",601,144628.819703714,5322.21703599617,48.963260289817
"602",602,144623.593879986,5327.34665872449,49.0594612898611
"603",603,144618.363114275,5332.48103616907,49.1558495559682
"604",604,144613.127402187,5337.62017236511,49.2524254475255
"605",605,144607.886739325,5342.76407135055,49.3491893245952
"606",606,144602.641121286,5347.91273716595,49.446141547915
"607",607,144597.390543666,5353.06617385462,49.5432824788995
"608",608,144592.135002058,5358.22438546249,49.640612479642
"609",609,144586.874492049,5363.38737603824,49.7381319129148
"610",610,144581.609009225,5368.55514963319,49.8358411421714
"611",611,144576.338549167,5373.72771030135,49.9337405315467
"612",612,144571.063107455,5378.90506209945,50.0318304458592
"613",613,144565.782679663,5384.08720908687,50.1301112506116
"614",614,144560.497261362,5389.2741553257,50.2285833119923
"615",615,144555.206848122,5394.46590488069,50.3272469968767
"616",616,144549.911435508,5399.66246181931,50.4261026728282
"617",617,144544.61101908,5404.8638302117,50.5251507080996
"618",618,144539.305594398,5410.07001413068,50.6243914716344
"619",619,144533.995157015,5415.28101765178,50.7238253330679
"620",620,144528.679702484,5420.49684485319,50.8234526627285
"621",621,144523.359226353,5425.71749981582,50.9232738316391
"622",622,144518.033724165,5430.94298662324,51.0232892115182
"623",623,144512.703191464,5436.17330936172,51.1234991747812
"624",624,144507.367623785,5441.40847212022,51.2239040945415
"625",625,144502.027016665,5446.64847899039,51.324504344612
"626",626,144496.681365634,5451.89333406656,51.4253002995065
"627",627,144491.33066622,5457.14304144575,51.5262923344405
"628",628,144485.974913947,5462.39760522769,51.6274808253328
"629",629,144480.614104336,5467.65702951478,51.7288661488066
"630",630,144475.248232906,5472.9213184121,51.8304486821909
"631",631,144469.877295169,5478.19047602744,51.9322288035219
"632",632,144464.501286637,5483.46450647128,52.0342068915438
"633",633,144459.120202818,5488.74341385677,52.1363833257107
"634",634,144453.734039214,5494.02720229977,52.2387584861874
"635",635,144448.342791327,5499.31587591881,52.3413327538508
"636",636,144442.946454655,5504.60943883514,52.4441065102914
"637",637,144437.54502469,5509.90789517267,52.5470801378143
"638",638,144432.138496923,5515.21124905801,52.6502540194407
"639",639,144426.726866841,5520.51950462048,52.753628538909
"640",640,144421.310129927,5525.83266599206,52.8572040806765
"641",641,144415.888281663,5531.15073730744,52.9609810299199
"642",642,144410.461317523,5536.473722704,53.0649597725376
"643",643,144405.029232983,5541.8016263218,53.1691406951501
"644",644,144399.592023511,5547.1344523036,53.2735241851021
"645",645,144394.149684575,5552.47220479486,53.378110630463
"646",646,144388.702211636,5557.8148879437,53.4829004200289
